complex_id,dataset,pose_rank,rmsd,rmsd_lt2,rmsd_lt1,ligand_file,protein_file
5s7a_LU8_A_501,proto_test,1,1.1709,True,False,5s7a_LU8_A_501_ligand_refined.sdf,5s7a_LU8_A_501_protein_refined.pdb
5s7a_LU8_A_508,proto_test,1,1.077,True,False,5s7a_LU8_A_508_ligand_refined.sdf,5s7a_LU8_A_508_protein_refined.pdb
5s7a_LU8_B_501,proto_test,1,1.1888,True,False,5s7a_LU8_B_501_ligand_refined.sdf,5s7a_LU8_B_501_protein_refined.pdb
5s7b_LU8_A_507,proto_test,1,1.2615,True,False,5s7b_LU8_A_507_ligand_refined.sdf,5s7b_LU8_A_507_protein_refined.pdb
5s7b_LU8_B_501,proto_test,1,1.4764,True,False,5s7b_LU8_B_501_ligand_refined.sdf,5s7b_LU8_B_501_protein_refined.pdb
5s7b_LU8_A_508,proto_test,1,1.4598,True,False,5s7b_LU8_A_508_ligand_refined.sdf,5s7b_LU8_A_508_protein_refined.pdb
5s7b_LU8_A_501,proto_test,1,1.5749,True,False,5s7b_LU8_A_501_ligand_refined.sdf,5s7b_LU8_A_501_protein_refined.pdb
5s7c_LU8_A_501,proto_test,1,1.0737,True,False,5s7c_LU8_A_501_ligand_refined.sdf,5s7c_LU8_A_501_protein_refined.pdb
5s7c_LU8_B_501,proto_test,1,1.3657,True,False,5s7c_LU8_B_501_ligand_refined.sdf,5s7c_LU8_B_501_protein_refined.pdb
5s7c_LU8_A_507,proto_test,1,1.2436,True,False,5s7c_LU8_A_507_ligand_refined.sdf,5s7c_LU8_A_507_protein_refined.pdb
5s7d_LU8_A_501,proto_test,1,1.1484,True,False,5s7d_LU8_A_501_ligand_refined.sdf,5s7d_LU8_A_501_protein_refined.pdb
5s7d_LU8_A_509,proto_test,1,1.1625,True,False,5s7d_LU8_A_509_ligand_refined.sdf,5s7d_LU8_A_509_protein_refined.pdb
5s7d_LU8_A_508,proto_test,1,0.9808,True,True,5s7d_LU8_A_508_ligand_refined.sdf,5s7d_LU8_A_508_protein_refined.pdb
5s7d_LU8_B_501,proto_test,1,0.7717,True,True,5s7d_LU8_B_501_ligand_refined.sdf,5s7d_LU8_B_501_protein_refined.pdb
5s7e_LU8_B_501,proto_test,1,1.4009,True,False,5s7e_LU8_B_501_ligand_refined.sdf,5s7e_LU8_B_501_protein_refined.pdb
5s7e_LU8_A_501,proto_test,1,1.1261,True,False,5s7e_LU8_A_501_ligand_refined.sdf,5s7e_LU8_A_501_protein_refined.pdb
5s7f_LU8_A_508,proto_test,1,0.7142,True,True,5s7f_LU8_A_508_ligand_refined.sdf,5s7f_LU8_A_508_protein_refined.pdb
5s7f_LU8_A_509,proto_test,1,1.5847,True,False,5s7f_LU8_A_509_ligand_refined.sdf,5s7f_LU8_A_509_protein_refined.pdb
5s7f_LU8_A_501,proto_test,1,1.2946,True,False,5s7f_LU8_A_501_ligand_refined.sdf,5s7f_LU8_A_501_protein_refined.pdb
5s7f_LU8_B_501,proto_test,1,0.8733,True,True,5s7f_LU8_B_501_ligand_refined.sdf,5s7f_LU8_B_501_protein_refined.pdb
5s7g_LU8_A_501,proto_test,1,1.2831,True,False,5s7g_LU8_A_501_ligand_refined.sdf,5s7g_LU8_A_501_protein_refined.pdb
5s7g_LU8_B_501,proto_test,1,1.2925,True,False,5s7g_LU8_B_501_ligand_refined.sdf,5s7g_LU8_B_501_protein_refined.pdb
5s7h_LU8_B_501,proto_test,1,0.8916,True,True,5s7h_LU8_B_501_ligand_refined.sdf,5s7h_LU8_B_501_protein_refined.pdb
5s7h_LU8_A_507,proto_test,1,1.0581,True,False,5s7h_LU8_A_507_ligand_refined.sdf,5s7h_LU8_A_507_protein_refined.pdb
5s7h_LU8_A_501,proto_test,1,1.1482,True,False,5s7h_LU8_A_501_ligand_refined.sdf,5s7h_LU8_A_501_protein_refined.pdb
5s7h_LU8_A_508,proto_test,1,1.5383,True,False,5s7h_LU8_A_508_ligand_refined.sdf,5s7h_LU8_A_508_protein_refined.pdb
5s7i_LU8_A_508,proto_test,1,1.1723,True,False,5s7i_LU8_A_508_ligand_refined.sdf,5s7i_LU8_A_508_protein_refined.pdb
5s7i_LU8_A_507,proto_test,1,1.333,True,False,5s7i_LU8_A_507_ligand_refined.sdf,5s7i_LU8_A_507_protein_refined.pdb
5s7i_LU8_B_501,proto_test,1,1.4928,True,False,5s7i_LU8_B_501_ligand_refined.sdf,5s7i_LU8_B_501_protein_refined.pdb
5s7i_LU8_A_501,proto_test,1,0.8716,True,True,5s7i_LU8_A_501_ligand_refined.sdf,5s7i_LU8_A_501_protein_refined.pdb
5s7j_LU8_A_501,proto_test,1,0.8549,True,True,5s7j_LU8_A_501_ligand_refined.sdf,5s7j_LU8_A_501_protein_refined.pdb
5s7j_LU8_B_501,proto_test,1,1.557,True,False,5s7j_LU8_B_501_ligand_refined.sdf,5s7j_LU8_B_501_protein_refined.pdb
5s7k_LU8_A_501,proto_test,1,1.1607,True,False,5s7k_LU8_A_501_ligand_refined.sdf,5s7k_LU8_A_501_protein_refined.pdb
5s7k_LU8_A_507,proto_test,1,1.2462,True,False,5s7k_LU8_A_507_ligand_refined.sdf,5s7k_LU8_A_507_protein_refined.pdb
5s7k_LU8_A_506,proto_test,1,0.9079,True,True,5s7k_LU8_A_506_ligand_refined.sdf,5s7k_LU8_A_506_protein_refined.pdb
5s7k_LU8_B_501,proto_test,1,1.2209,True,False,5s7k_LU8_B_501_ligand_refined.sdf,5s7k_LU8_B_501_protein_refined.pdb
5s7l_LU8_A_507,proto_test,1,1.0994,True,False,5s7l_LU8_A_507_ligand_refined.sdf,5s7l_LU8_A_507_protein_refined.pdb
5s7l_LU8_A_501,proto_test,1,0.9097,True,True,5s7l_LU8_A_501_ligand_refined.sdf,5s7l_LU8_A_501_protein_refined.pdb
5s7l_LU8_B_501,proto_test,1,1.1989,True,False,5s7l_LU8_B_501_ligand_refined.sdf,5s7l_LU8_B_501_protein_refined.pdb
5s7m_LU8_A_501,proto_test,1,0.9157,True,True,5s7m_LU8_A_501_ligand_refined.sdf,5s7m_LU8_A_501_protein_refined.pdb
5s7m_LU8_B_501,proto_test,1,0.8463,True,True,5s7m_LU8_B_501_ligand_refined.sdf,5s7m_LU8_B_501_protein_refined.pdb
5s7n_LU8_B_501,proto_test,1,0.872,True,True,5s7n_LU8_B_501_ligand_refined.sdf,5s7n_LU8_B_501_protein_refined.pdb
5s7n_LU8_A_501,proto_test,1,1.2447,True,False,5s7n_LU8_A_501_ligand_refined.sdf,5s7n_LU8_A_501_protein_refined.pdb
5s7n_LU8_A_507,proto_test,1,1.2711,True,False,5s7n_LU8_A_507_ligand_refined.sdf,5s7n_LU8_A_507_protein_refined.pdb
5s7n_LU8_A_508,proto_test,1,1.5375,True,False,5s7n_LU8_A_508_ligand_refined.sdf,5s7n_LU8_A_508_protein_refined.pdb
5s7o_LU8_A_508,proto_test,1,1.288,True,False,5s7o_LU8_A_508_ligand_refined.sdf,5s7o_LU8_A_508_protein_refined.pdb
5s7o_LU8_A_507,proto_test,1,0.8587,True,True,5s7o_LU8_A_507_ligand_refined.sdf,5s7o_LU8_A_507_protein_refined.pdb
5s7o_LU8_A_501,proto_test,1,1.3024,True,False,5s7o_LU8_A_501_ligand_refined.sdf,5s7o_LU8_A_501_protein_refined.pdb
5s7o_LU8_B_501,proto_test,1,1.3529,True,False,5s7o_LU8_B_501_ligand_refined.sdf,5s7o_LU8_B_501_protein_refined.pdb
5s7p_LU8_A_508,proto_test,1,1.6288,True,False,5s7p_LU8_A_508_ligand_refined.sdf,5s7p_LU8_A_508_protein_refined.pdb
5s7p_LU8_B_501,proto_test,1,1.1054,True,False,5s7p_LU8_B_501_ligand_refined.sdf,5s7p_LU8_B_501_protein_refined.pdb
5s7p_LU8_A_507,proto_test,1,0.9768,True,True,5s7p_LU8_A_507_ligand_refined.sdf,5s7p_LU8_A_507_protein_refined.pdb
5s7p_LU8_A_501,proto_test,1,0.7872,True,True,5s7p_LU8_A_501_ligand_refined.sdf,5s7p_LU8_A_501_protein_refined.pdb
5s7q_LU8_A_508,proto_test,1,1.068,True,False,5s7q_LU8_A_508_ligand_refined.sdf,5s7q_LU8_A_508_protein_refined.pdb
5s7q_LU8_A_507,proto_test,1,1.0469,True,False,5s7q_LU8_A_507_ligand_refined.sdf,5s7q_LU8_A_507_protein_refined.pdb
5s7q_LU8_A_501,proto_test,1,1.1109,True,False,5s7q_LU8_A_501_ligand_refined.sdf,5s7q_LU8_A_501_protein_refined.pdb
5s7q_LU8_B_1802,proto_test,1,1.2245,True,False,5s7q_LU8_B_1802_ligand_refined.sdf,5s7q_LU8_B_1802_protein_refined.pdb
5s7r_LU8_A_501,proto_test,1,1.0723,True,False,5s7r_LU8_A_501_ligand_refined.sdf,5s7r_LU8_A_501_protein_refined.pdb
5s7r_LU8_A_508,proto_test,1,1.5175,True,False,5s7r_LU8_A_508_ligand_refined.sdf,5s7r_LU8_A_508_protein_refined.pdb
5s7r_LU8_A_507,proto_test,1,1.121,True,False,5s7r_LU8_A_507_ligand_refined.sdf,5s7r_LU8_A_507_protein_refined.pdb
5s7r_LU8_B_501,proto_test,1,1.4066,True,False,5s7r_LU8_B_501_ligand_refined.sdf,5s7r_LU8_B_501_protein_refined.pdb
5s7s_LU8_B_501,proto_test,1,1.217,True,False,5s7s_LU8_B_501_ligand_refined.sdf,5s7s_LU8_B_501_protein_refined.pdb
5s7s_LU8_A_501,proto_test,1,1.2298,True,False,5s7s_LU8_A_501_ligand_refined.sdf,5s7s_LU8_A_501_protein_refined.pdb
5s7s_LU8_A_508,proto_test,1,1.2792,True,False,5s7s_LU8_A_508_ligand_refined.sdf,5s7s_LU8_A_508_protein_refined.pdb
5s7s_LU8_A_509,proto_test,1,1.4402,True,False,5s7s_LU8_A_509_ligand_refined.sdf,5s7s_LU8_A_509_protein_refined.pdb
5s7t_LU8_A_507,proto_test,1,1.14,True,False,5s7t_LU8_A_507_ligand_refined.sdf,5s7t_LU8_A_507_protein_refined.pdb
5s7t_LU8_A_501,proto_test,1,0.804,True,True,5s7t_LU8_A_501_ligand_refined.sdf,5s7t_LU8_A_501_protein_refined.pdb
5s7t_LU8_A_508,proto_test,1,1.2956,True,False,5s7t_LU8_A_508_ligand_refined.sdf,5s7t_LU8_A_508_protein_refined.pdb
5s7t_LU8_B_501,proto_test,1,1.2566,True,False,5s7t_LU8_B_501_ligand_refined.sdf,5s7t_LU8_B_501_protein_refined.pdb
5s7u_LU8_A_508,proto_test,1,1.3379,True,False,5s7u_LU8_A_508_ligand_refined.sdf,5s7u_LU8_A_508_protein_refined.pdb
5s7u_LU8_A_507,proto_test,1,0.9204,True,True,5s7u_LU8_A_507_ligand_refined.sdf,5s7u_LU8_A_507_protein_refined.pdb
5s7u_LU8_A_501,proto_test,1,1.1444,True,False,5s7u_LU8_A_501_ligand_refined.sdf,5s7u_LU8_A_501_protein_refined.pdb
5s7u_LU8_B_501,proto_test,1,0.7576,True,True,5s7u_LU8_B_501_ligand_refined.sdf,5s7u_LU8_B_501_protein_refined.pdb
5s7v_LU8_B_501,proto_test,1,1.5123,True,False,5s7v_LU8_B_501_ligand_refined.sdf,5s7v_LU8_B_501_protein_refined.pdb
5s7v_LU8_A_507,proto_test,1,1.2896,True,False,5s7v_LU8_A_507_ligand_refined.sdf,5s7v_LU8_A_507_protein_refined.pdb
5s7v_LU8_A_501,proto_test,1,0.9055,True,True,5s7v_LU8_A_501_ligand_refined.sdf,5s7v_LU8_A_501_protein_refined.pdb
5s7v_LU8_A_508,proto_test,1,1.5338,True,False,5s7v_LU8_A_508_ligand_refined.sdf,5s7v_LU8_A_508_protein_refined.pdb
5s7w_LU8_A_507,proto_test,1,0.8659,True,True,5s7w_LU8_A_507_ligand_refined.sdf,5s7w_LU8_A_507_protein_refined.pdb
5s7w_LU8_A_508,proto_test,1,1.4755,True,False,5s7w_LU8_A_508_ligand_refined.sdf,5s7w_LU8_A_508_protein_refined.pdb
5s7w_LU8_A_501,proto_test,1,1.2047,True,False,5s7w_LU8_A_501_ligand_refined.sdf,5s7w_LU8_A_501_protein_refined.pdb
5s7w_LU8_B_501,proto_test,1,1.4894,True,False,5s7w_LU8_B_501_ligand_refined.sdf,5s7w_LU8_B_501_protein_refined.pdb
5s7x_LU8_A_508,proto_test,1,1.421,True,False,5s7x_LU8_A_508_ligand_refined.sdf,5s7x_LU8_A_508_protein_refined.pdb
5s7x_LU8_B_501,proto_test,1,1.0817,True,False,5s7x_LU8_B_501_ligand_refined.sdf,5s7x_LU8_B_501_protein_refined.pdb
5s7x_LU8_A_509,proto_test,1,1.1968,True,False,5s7x_LU8_A_509_ligand_refined.sdf,5s7x_LU8_A_509_protein_refined.pdb
5s7x_LU8_A_501,proto_test,1,1.0786,True,False,5s7x_LU8_A_501_ligand_refined.sdf,5s7x_LU8_A_501_protein_refined.pdb
5s7y_LU8_A_508,proto_test,1,1.4123,True,False,5s7y_LU8_A_508_ligand_refined.sdf,5s7y_LU8_A_508_protein_refined.pdb
5s7y_LU8_A_507,proto_test,1,1.5164,True,False,5s7y_LU8_A_507_ligand_refined.sdf,5s7y_LU8_A_507_protein_refined.pdb
5s7y_LU8_A_501,proto_test,1,0.9505,True,True,5s7y_LU8_A_501_ligand_refined.sdf,5s7y_LU8_A_501_protein_refined.pdb
5s7y_LU8_B_501,proto_test,1,1.4084,True,False,5s7y_LU8_B_501_ligand_refined.sdf,5s7y_LU8_B_501_protein_refined.pdb
5s7z_LU8_A_501,proto_test,1,0.7036,True,True,5s7z_LU8_A_501_ligand_refined.sdf,5s7z_LU8_A_501_protein_refined.pdb
5s7z_LU8_A_509,proto_test,1,1.0966,True,False,5s7z_LU8_A_509_ligand_refined.sdf,5s7z_LU8_A_509_protein_refined.pdb
5s7z_LU8_A_508,proto_test,1,0.8995,True,True,5s7z_LU8_A_508_ligand_refined.sdf,5s7z_LU8_A_508_protein_refined.pdb
5s7z_LU8_B_501,proto_test,1,1.1432,True,False,5s7z_LU8_B_501_ligand_refined.sdf,5s7z_LU8_B_501_protein_refined.pdb
5s80_LU8_B_501,proto_test,1,0.9822,True,True,5s80_LU8_B_501_ligand_refined.sdf,5s80_LU8_B_501_protein_refined.pdb
5s80_LU8_A_508,proto_test,1,0.9378,True,True,5s80_LU8_A_508_ligand_refined.sdf,5s80_LU8_A_508_protein_refined.pdb
5s80_LU8_A_501,proto_test,1,1.323,True,False,5s80_LU8_A_501_ligand_refined.sdf,5s80_LU8_A_501_protein_refined.pdb
5s80_LU8_A_509,proto_test,1,1.0864,True,False,5s80_LU8_A_509_ligand_refined.sdf,5s80_LU8_A_509_protein_refined.pdb
