complex_id,dataset,pose_rank,rmsd,rmsd_lt2,rmsd_lt1,ligand_file,protein_file
5s7i_LU8_A_508,proto_test,1,1.19,True,False,5s7i_LU8_A_508_ligand_refined.sdf,5s7i_LU8_A_508_protein_refined.pdb
5s7i_LU8_A_507,proto_test,1,1.4813,True,False,5s7i_LU8_A_507_ligand_refined.sdf,5s7i_LU8_A_507_protein_refined.pdb
5s7i_LU8_B_501,proto_test,1,1.5945,True,False,5s7i_LU8_B_501_ligand_refined.sdf,5s7i_LU8_B_501_protein_refined.pdb
5s7i_LU8_A_501,proto_test,1,1.0484,True,False,5s7i_LU8_A_501_ligand_refined.sdf,5s7i_LU8_A_501_protein_refined.pdb
5s7j_LU8_A_501,proto_test,1,1.1806,True,False,5s7j_LU8_A_501_ligand_refined.sdf,5s7j_LU8_A_501_protein_refined.pdb
5s7j_LU8_B_501,proto_test,1,0.9113,True,True,5s7j_LU8_B_501_ligand_refined.sdf,5s7j_LU8_B_501_protein_refined.pdb
5s7k_LU8_A_501,proto_test,1,0.8402,True,True,5s7k_LU8_A_501_ligand_refined.sdf,5s7k_LU8_A_501_protein_refined.pdb
5s7k_LU8_A_507,proto_test,1,0.8971,True,True,5s7k_LU8_A_507_ligand_refined.sdf,5s7k_LU8_A_507_protein_refined.pdb
5s7k_LU8_A_506,proto_test,1,1.5896,True,False,5s7k_LU8_A_506_ligand_refined.sdf,5s7k_LU8_A_506_protein_refined.pdb
5s7k_LU8_B_501,proto_test,1,1.1377,True,False,5s7k_LU8_B_501_ligand_refined.sdf,5s7k_LU8_B_501_protein_refined.pdb
5s7l_LU8_A_507,proto_test,1,0.9263,True,True,5s7l_LU8_A_507_ligand_refined.sdf,5s7l_LU8_A_507_protein_refined.pdb
5s7l_LU8_A_501,proto_test,1,1.2586,True,False,5s7l_LU8_A_501_ligand_refined.sdf,5s7l_LU8_A_501_protein_refined.pdb
5s7l_LU8_B_501,proto_test,1,1.2639,True,False,5s7l_LU8_B_501_ligand_refined.sdf,5s7l_LU8_B_501_protein_refined.pdb
5s7m_LU8_A_501,proto_test,1,1.2201,True,False,5s7m_LU8_A_501_ligand_refined.sdf,5s7m_LU8_A_501_protein_refined.pdb
5s7m_LU8_B_501,proto_test,1,1.6193,True,False,5s7m_LU8_B_501_ligand_refined.sdf,5s7m_LU8_B_501_protein_refined.pdb
5s7n_LU8_B_501,proto_test,1,0.816,True,True,5s7n_LU8_B_501_ligand_refined.sdf,5s7n_LU8_B_501_protein_refined.pdb
5s7n_LU8_A_501,proto_test,1,1.2147,True,False,5s7n_LU8_A_501_ligand_refined.sdf,5s7n_LU8_A_501_protein_refined.pdb
5s7n_LU8_A_507,proto_test,1,1.5353,True,False,5s7n_LU8_A_507_ligand_refined.sdf,5s7n_LU8_A_507_protein_refined.pdb
5s7n_LU8_A_508,proto_test,1,1.3348,True,False,5s7n_LU8_A_508_ligand_refined.sdf,5s7n_LU8_A_508_protein_refined.pdb
5s7o_LU8_A_508,proto_test,1,0.9469,True,True,5s7o_LU8_A_508_ligand_refined.sdf,5s7o_LU8_A_508_protein_refined.pdb
5s7o_LU8_A_507,proto_test,1,1.1896,True,False,5s7o_LU8_A_507_ligand_refined.sdf,5s7o_LU8_A_507_protein_refined.pdb
5s7o_LU8_A_501,proto_test,1,1.2394,True,False,5s7o_LU8_A_501_ligand_refined.sdf,5s7o_LU8_A_501_protein_refined.pdb
5s7o_LU8_B_501,proto_test,1,1.6077,True,False,5s7o_LU8_B_501_ligand_refined.sdf,5s7o_LU8_B_501_protein_refined.pdb
5s7p_LU8_A_508,proto_test,1,0.967,True,True,5s7p_LU8_A_508_ligand_refined.sdf,5s7p_LU8_A_508_protein_refined.pdb
5s7p_LU8_B_501,proto_test,1,1.1424,True,False,5s7p_LU8_B_501_ligand_refined.sdf,5s7p_LU8_B_501_protein_refined.pdb
5s7p_LU8_A_507,proto_test,1,1.0826,True,False,5s7p_LU8_A_507_ligand_refined.sdf,5s7p_LU8_A_507_protein_refined.pdb
5s7p_LU8_A_501,proto_test,1,1.2989,True,False,5s7p_LU8_A_501_ligand_refined.sdf,5s7p_LU8_A_501_protein_refined.pdb
5s7q_LU8_A_508,proto_test,1,1.0155,True,False,5s7q_LU8_A_508_ligand_refined.sdf,5s7q_LU8_A_508_protein_refined.pdb
5s7q_LU8_A_507,proto_test,1,0.5803,True,True,5s7q_LU8_A_507_ligand_refined.sdf,5s7q_LU8_A_507_protein_refined.pdb
5s7q_LU8_A_501,proto_test,1,1.02,True,False,5s7q_LU8_A_501_ligand_refined.sdf,5s7q_LU8_A_501_protein_refined.pdb
5s7q_LU8_B_1802,proto_test,1,0.8029,True,True,5s7q_LU8_B_1802_ligand_refined.sdf,5s7q_LU8_B_1802_protein_refined.pdb
5s7r_LU8_A_501,proto_test,1,1.2192,True,False,5s7r_LU8_A_501_ligand_refined.sdf,5s7r_LU8_A_501_protein_refined.pdb
5s7r_LU8_A_508,proto_test,1,1.5361,True,False,5s7r_LU8_A_508_ligand_refined.sdf,5s7r_LU8_A_508_protein_refined.pdb
5s7r_LU8_A_507,proto_test,1,1.2592,True,False,5s7r_LU8_A_507_ligand_refined.sdf,5s7r_LU8_A_507_protein_refined.pdb
5s7r_LU8_B_501,proto_test,1,1.4005,True,False,5s7r_LU8_B_501_ligand_refined.sdf,5s7r_LU8_B_501_protein_refined.pdb
5s7s_LU8_B_501,proto_test,1,1.2062,True,False,5s7s_LU8_B_501_ligand_refined.sdf,5s7s_LU8_B_501_protein_refined.pdb
5s7s_LU8_A_501,proto_test,1,1.221,True,False,5s7s_LU8_A_501_ligand_refined.sdf,5s7s_LU8_A_501_protein_refined.pdb
5s7s_LU8_A_508,proto_test,1,0.9058,True,True,5s7s_LU8_A_508_ligand_refined.sdf,5s7s_LU8_A_508_protein_refined.pdb
5s7s_LU8_A_509,proto_test,1,0.9507,True,True,5s7s_LU8_A_509_ligand_refined.sdf,5s7s_LU8_A_509_protein_refined.pdb
5s7t_LU8_A_507,proto_test,1,1.5003,True,False,5s7t_LU8_A_507_ligand_refined.sdf,5s7t_LU8_A_507_protein_refined.pdb
5s7t_LU8_A_501,proto_test,1,1.398,True,False,5s7t_LU8_A_501_ligand_refined.sdf,5s7t_LU8_A_501_protein_refined.pdb
5s7t_LU8_A_508,proto_test,1,0.9229,True,True,5s7t_LU8_A_508_ligand_refined.sdf,5s7t_LU8_A_508_protein_refined.pdb
5s7t_LU8_B_501,proto_test,1,1.6478,True,False,5s7t_LU8_B_501_ligand_refined.sdf,5s7t_LU8_B_501_protein_refined.pdb
5s7u_LU8_A_508,proto_test,1,1.165,True,False,5s7u_LU8_A_508_ligand_refined.sdf,5s7u_LU8_A_508_protein_refined.pdb
5s7u_LU8_A_507,proto_test,1,1.2697,True,False,5s7u_LU8_A_507_ligand_refined.sdf,5s7u_LU8_A_507_protein_refined.pdb
5s7u_LU8_A_501,proto_test,1,1.46,True,False,5s7u_LU8_A_501_ligand_refined.sdf,5s7u_LU8_A_501_protein_refined.pdb
5s7u_LU8_B_501,proto_test,1,1.313,True,False,5s7u_LU8_B_501_ligand_refined.sdf,5s7u_LU8_B_501_protein_refined.pdb
5s7v_LU8_B_501,proto_test,1,0.8928,True,True,5s7v_LU8_B_501_ligand_refined.sdf,5s7v_LU8_B_501_protein_refined.pdb
5s7v_LU8_A_507,proto_test,1,1.1922,True,False,5s7v_LU8_A_507_ligand_refined.sdf,5s7v_LU8_A_507_protein_refined.pdb
5s7v_LU8_A_501,proto_test,1,1.3531,True,False,5s7v_LU8_A_501_ligand_refined.sdf,5s7v_LU8_A_501_protein_refined.pdb
5s7v_LU8_A_508,proto_test,1,1.002,True,False,5s7v_LU8_A_508_ligand_refined.sdf,5s7v_LU8_A_508_protein_refined.pdb
5s7w_LU8_A_507,proto_test,1,1.3478,True,False,5s7w_LU8_A_507_ligand_refined.sdf,5s7w_LU8_A_507_protein_refined.pdb
5s7w_LU8_A_508,proto_test,1,1.1946,True,False,5s7w_LU8_A_508_ligand_refined.sdf,5s7w_LU8_A_508_protein_refined.pdb
5s7w_LU8_A_501,proto_test,1,0.9992,True,True,5s7w_LU8_A_501_ligand_refined.sdf,5s7w_LU8_A_501_protein_refined.pdb
5s7w_LU8_B_501,proto_test,1,1.027,True,False,5s7w_LU8_B_501_ligand_refined.sdf,5s7w_LU8_B_501_protein_refined.pdb
5s7x_LU8_A_508,proto_test,1,1.691,True,False,5s7x_LU8_A_508_ligand_refined.sdf,5s7x_LU8_A_508_protein_refined.pdb
5s7x_LU8_B_501,proto_test,1,1.2745,True,False,5s7x_LU8_B_501_ligand_refined.sdf,5s7x_LU8_B_501_protein_refined.pdb
5s7x_LU8_A_509,proto_test,1,1.0371,True,False,5s7x_LU8_A_509_ligand_refined.sdf,5s7x_LU8_A_509_protein_refined.pdb
5s7x_LU8_A_501,proto_test,1,1.3415,True,False,5s7x_LU8_A_501_ligand_refined.sdf,5s7x_LU8_A_501_protein_refined.pdb
5s7y_LU8_A_508,proto_test,1,0.8642,True,True,5s7y_LU8_A_508_ligand_refined.sdf,5s7y_LU8_A_508_protein_refined.pdb
5s7y_LU8_A_507,proto_test,1,0.9972,True,True,5s7y_LU8_A_507_ligand_refined.sdf,5s7y_LU8_A_507_protein_refined.pdb
5s7y_LU8_A_501,proto_test,1,1.171,True,False,5s7y_LU8_A_501_ligand_refined.sdf,5s7y_LU8_A_501_protein_refined.pdb
5s7y_LU8_B_501,proto_test,1,1.0334,True,False,5s7y_LU8_B_501_ligand_refined.sdf,5s7y_LU8_B_501_protein_refined.pdb
5s7z_LU8_A_501,proto_test,1,1.414,True,False,5s7z_LU8_A_501_ligand_refined.sdf,5s7z_LU8_A_501_protein_refined.pdb
5s7z_LU8_A_509,proto_test,1,1.0279,True,False,5s7z_LU8_A_509_ligand_refined.sdf,5s7z_LU8_A_509_protein_refined.pdb
5s7z_LU8_A_508,proto_test,1,1.3498,True,False,5s7z_LU8_A_508_ligand_refined.sdf,5s7z_LU8_A_508_protein_refined.pdb
5s7z_LU8_B_501,proto_test,1,1.2258,True,False,5s7z_LU8_B_501_ligand_refined.sdf,5s7z_LU8_B_501_protein_refined.pdb
5s80_LU8_B_501,proto_test,1,1.0185,True,False,5s80_LU8_B_501_ligand_refined.sdf,5s80_LU8_B_501_protein_refined.pdb
5s80_LU8_A_508,proto_test,1,1.1716,True,False,5s80_LU8_A_508_ligand_refined.sdf,5s80_LU8_A_508_protein_refined.pdb
5s80_LU8_A_501,proto_test,1,1.2504,True,False,5s80_LU8_A_501_ligand_refined.sdf,5s80_LU8_A_501_protein_refined.pdb
5s80_LU8_A_509,proto_test,1,0.8116,True,True,5s80_LU8_A_509_ligand_refined.sdf,5s80_LU8_A_509_protein_refined.pdb
